SETTORE CONCORSUALE,TITOLO,ISSN,NOTE
14/C3,RATIONALITY AND SOCIETY,1043-4631,.
14/C3,REGIONAL STUDIES,0034-3404,.
14/C3,RELIGIONI E SOCIETÀ,0394-9397,.
14/C3,RELIGIONI E SOCIETÀ,1722-4705,.
14/C3,RES. REVISTA ESPAÑOLA DE SOCIOLOGÍA,1578-2824,.
14/C3,RESEARCH IN HIGHER EDUCATION,0361-0365,.
14/C3,RESEARCH IN SOCIAL STRATIFICATION AND MOBILITY,0276-5624,.
14/C3,RESEARCH IN THE SOCIOLOGY OF ORGANIZATIONS,0733-558X,.
14/C3,RESEARCH ON LANGUAGE AND SOCIAL INTERACTION,0835-1813,.
14/C3,RESEARCH ON SOCIAL WORK PRACTICE,1049-7315,.
14/C3,REVIEW OF EDUCATIONAL RESEARCH,0034-6543,.
14/C3,REVIEW OF HIGHER EDUCATION,0162-5748,.
14/C3,REVIEW OF POLICY RESEARCH,1541-132X,.
14/C3,REVIEW OF PUBLIC PERSONNEL ADMINISTRATION,0734-371X,.
14/C3,REVISTA DE CERCETARE SI INTERVENTIE SOCIALA,1583-3410,.
14/C3,REVISTA ESPAÑOLA DE INVESTIGACIONES SOCIOLÓGICAS,0210-5233,.
14/C3,REVISTA INTERNACIONAL DE SOCIOLOGIA,0034-9712,.
14/C3,REVUE EUROPÉENNE DES SCIENCES SOCIALES,0048-8046,.
14/C3,REVUE FRANCAISE DE SOCIOLOGIE,0035-2969,.
14/C3,REVUE INTERNATIONALE DE SOCIOLOGIE,0390-6701,.
14/C3,RICERCHE DI STORIA POLITICA,1120-9526,.
14/C3,RISK ANALYSIS,0272-4332,.
14/C3,RIV. RASSEGNA ITALIANA DI VALUTAZIONE,1826-0713,.
14/C3,RURAL SOCIOLOGY,0036-0112,.
14/C3,SALUTE E SOCIETÀ,1723-9427,.
14/C3,SALUTE E SOCIETÀ,1972-4845,.
14/C3,SCIENCE AS CULTURE,0950-5431,.
14/C3,SCIENCE COMMUNICATION,1075-5470,.
14/C3,"SCIENCE, TECHNOLOGY, & HUMAN VALUES",0162-2439,.
14/C3,SCUOLA DEMOCRATICA,1129-731X,.
14/C3,SCUOLA DEMOCRATICA,2039-2699,.
14/C3,SECURITY DIALOGUE,0967-0106,.
14/C3,SECURITY JOURNAL,0955-1662,.
14/C3,SECURITY STUDIES,0963-6412,.
14/C3,SEXUALITY RESEARCH AND SOCIAL POLICY,1868-9884,.
14/C3,SOCIAL ANTHROPOLOGY,0964-0282,.
14/C3,SOCIAL ANTHROPOLOGY,1469-8676,.
14/C3,SOCIAL CHOICE AND WELFARE,0176-1714,.
14/C3,SOCIAL COMPASS,0037-7686,.
14/C3,SOCIAL FORCES,0037-7732,.
14/C3,SOCIAL INDICATORS RESEARCH,0303-8300,.
14/C3,SOCIAL JUSTICE RESEARCH,0885-7466,.
14/C3,SOCIAL MOVEMENT STUDIES,1474-2837,.
14/C3,SOCIAL NETWORKS,0378-8733,.
14/C3,SOCIAL POLICY & ADMINISTRATION,0144-5596,.
14/C3,SOCIAL POLITICS,1072-4745,.
14/C3,SOCIAL POLITICS,1468-2893,.
14/C3,SOCIAL PROBLEMS,0037-7791,.
14/C3,SOCIAL SCIENCE & MEDICINE,0277-9536,.
14/C3,SOCIAL SCIENCE COMPUTER REVIEW,0894-4393,.
14/C3,SOCIAL SCIENCE INFORMATION,0539-0184,.
14/C3,SOCIAL SCIENCE QUARTERLY,0038-4941,.
14/C3,SOCIAL SCIENCE RESEARCH,0049-089X,.
14/C3,SOCIAL SCIENCE RESEARCH,1096-0317,.
14/C3,SOCIAL STUDIES OF SCIENCES,0306-3127,.
14/C3,SOCIAL STUDIES OF SCIENCES,1460-3659,.
14/C3,SOCIAL WORK,0037-8046,.
14/C3,SOCIÉTÉS CONTEMPORAINES,1150-1944,.
14/C3,SOCIETY & NATURAL RESOURCES,0894-1920,.
14/C3,SOCIETY AND MENTAL HEALTH,2156-8693,.
14/C3,SOCIO-ECONOMIC REVIEW,1475-1461,.
14/C3,SOCIOLOGIA,0038-0156,.
14/C3,SOCIOLOGIA DEL DIRITTO,0390-0851,.
14/C3,SOCIOLOGIA DEL LAVORO,0392-5048,.
14/C3,SOCIOLOGIA DEL LAVORO,1972-554X,.
14/C3,SOCIOLOGIA E POLITICHE SOCIALI,1591-2027,.
14/C3,SOCIOLOGIA E RICERCA SOCIALE,1121-1148,.
14/C3,SOCIOLOGIA RURALIS,0038-0199,.
14/C3,SOCIOLOGIA URBANA E RURALE,0392-4939,.
14/C3,SOCIOLOGICA,1971-8853,.
14/C3,SOCIOLOGICAL FORUM,0884-8971,.
14/C3,SOCIOLOGICAL METHODOLOGY,0081-1750,.
14/C3,SOCIOLOGICAL METHODS & RESEARCH,0049-1241,.
14/C3,SOCIOLOGICAL QUARTERLY,0038-0253,.
14/C3,SOCIOLOGICAL REVIEW,0038-0261,.
14/C3,SOCIOLOGICAL THEORY,0735-2751,.
14/C3,SOCIOLOGIE DU TRAVAIL,0038-0296,.
14/C3,SOCIOLOGY OF EDUCATION,0038-0407,.
14/C3,SOCIOLOGY OF HEALTH & ILLNESS,0141-9889,.
14/C3,SOCIOLOGY OF RELIGION,1069-4404,.
14/C3,SOCIOLOGY-THE JOURNAL OF THE BRITISH SOCIOLOGICAL ASSOCIATION,0038-0385,.
14/C3,SOUTH EUROPEAN SOCIETY & POLITICS,1360-8746,.
14/C3,SOZIALE SYSTEME,0948-423X,.
14/C3,SOZIALE WELT,0038-6073,.
14/C3,SPACE AND CULTURE,1206-3312,.
14/C3,SPORT EDUCATION AND SOCIETY,1357-3322,.
14/C3,STATE POLITICS & POLICY QUARTERLY,1532-4400,.
14/C3,STATO E MERCATO,0392-9701,.
14/C3,STORIA URBANA,0391-2248,.
14/C3,STRUCTURAL EQUATION MODELING,1070-5511,.
14/C3,STUDI CULTURALI,1824-369X,.
14/C3,STUDI DI SOCIOLOGIA,0039-291X,.
14/C3,STUDI D'ITALIANISTICA NELL'AFRICA AUSTRALE,1012-2338,.
14/C3,STUDI ORGANIZZATIVI,0391-8769,.
14/C3,STUDIA ET DOCUMENTA HISTORIAE ET IURIS,1026-9169,.
14/C3,STUDIES IN ETHNICITY AND NATIONALISM,1473-8481,.
14/C3,SURVEY RESEARCH METHODS,1864-3361,.
14/C3,SVILUPPO & ORGANIZZAZIONE,0391-7045,.
14/C3,SYMBOLIC INTERACTION,0195-6086,.
14/C3,TELECOMMUNICATIONS POLICY,0308-5961,.
14/C3,TEORIA DEL DIRITTO E DELLO STATO,1721-8098,In Classe A fino al 31.12.2016 - Le pubblicazioni successive a tale data non saranno ritenute di Classe A
14/C3,THE AMERICAN JOURNAL OF SOCIOLOGY,0002-9602,.
14/C3,THE BRITISH JOURNAL OF POLITICS AND INTERNATIONAL RELATIONS,1369-1481,.
14/C3,THE COMMUNICATION REVIEW,1071-4421,.
14/C3,THE EUROPEAN UNION REVIEW,1606-8963,.
14/C3,THE FUTURE OF CHILDREN,1054-8289,.
14/C3,THE INFORMATION SOCIETY,0197-2243,.
14/C3,THE INFORMATION SOCIETY,1087-6537,.
14/C3,THE INTERNATIONAL COMMUNICATION GAZETTE,1748-0485,.
14/C3,THE INTERNATIONAL COMMUNICATION GAZETTE,1748-0493,.
14/C3,THE INTERNATIONAL JOURNAL OF PRESS/POLITICS,1940-1612,.
14/C3,THE INTERNATIONAL JOURNAL OF SOCIOLOGY & SOCIAL POLICY,0144-333X,.
14/C3,THE JOURNAL OF HIGHER EDUCATION,0022-1546,.
14/C3,THE JOURNAL OF INDUSTRIAL RELATIONS,0022-1856,.
14/C3,THE JOURNAL OF POLITICS,0022-3816,.
14/C3,THE JOURNAL OF RESEARCH IN CRIME AND DELINQUENCY,0022-4278,.
14/C3,THE JOURNAL OF SOCIAL ISSUES,0022-4537,.
14/C3,THE MILBANK QUARTERLY,0887-378X,.
14/C3,THE REVIEW OF POLICY RESEARCH,1541-1338,.
14/C3,THE SOCIAL SERVICE REVIEW,0037-7961,.
14/C3,THE TOCQUEVILLE REVIEW,0730-479X,.
14/C3,THEORETICAL CRIMINOLOGY,1362-4806,.
14/C3,THEORY AND SOCIETY,0304-2421,.
14/C3,THEORY AND SOCIETY,1573-7853,.
14/C3,THEORY CULTURE & SOCIETY,0263-2764,.
14/C3,"THEORY, CULTURE & SOCIETY",1460-3616,.
14/C3,TIME & SOCIETY,0961-463X,.
14/C3,"TRAUMA, VIOLENCE & ABUSE",1524-8380,.
14/C3,URBAN STUDIES,0042-0980,.
14/C3,VIOLENCE AGAINST WOMEN,1077-8012,.
14/C3,VOLUNTAS,0957-8765,.
14/C3,WORK AND OCCUPATIONS,0730-8884,.
14/C3,WORK EMPLOYMENT AND SOCIETY,0950-0170,.
14/C3,YOUNG,1103-3088,.
14/C3,YOUTH & SOCIETY,0044-118X,.
14/C3,ZEITSCHRIFT FÜR FAMILIENFORSCHUNG,0935-4018,.
14/C3,ZEITSCHRIFT FÜR SOZIOLOGIE (ZFS),0340-1804,.
14/D1,ACTA POLITICA,0001-6810,.
14/D1,ACTA SOCIOLOGICA,0001-6993,.
14/D1,ADDICTION RESEARCH & THEORY,1606-6359,.
14/D1,ADMINISTRATION & SOCIETY,0095-3997,.
14/D1,ADMINISTRATIVE SCIENCE QUARTERLY,0001-8392,.
14/D1,ADULT EDUCATION QUARTERLY,0741-7136,.
14/D1,ADVANCES IN LIFE COURSE RESEARCH,1569-4909,.
14/D1,AFRICAN AFFAIRS,0001-9909,.
14/D1,AFRICAN AFFAIRS,1468-2621,.
14/D1,AGEING AND SOCIETY,0144-686X,.
14/D1,AGEING AND SOCIETY,1469-1779,.
14/D1,AMERICAN BEHAVIORAL SCIENTIST,0002-7642,.
14/D1,AMERICAN JOURNAL OF BIOETHICS,1526-5161,.
14/D1,AMERICAN JOURNAL OF POLITICAL SCIENCE,0092-5853,.
14/D1,AMERICAN JOURNAL OF POLITICAL SCIENCE,1540-5907,.
14/D1,AMERICAN SOCIOLOGICAL REVIEW,0003-1224,.
14/D1,ANALYSES OF SOCIAL ISSUES AND PUBLIC POLICY,1529-7489,.
14/D1,ANNALI DI SOCIOLOGIA,0066-2275,.
14/D1,ANNALI DI SOCIOLOGIA,0394-2120,.
14/D1,ANNALS OF THE AMERICAN ACADEMY OF POLITICAL AND SOCIAL SCIENCE,0002-7162,.
14/D1,ANNALS OF TOURISM RESEARCH,0160-7383,.
14/D1,ANNUAL REVIEW OF LAW AND SOCIAL SCIENCE,1550-3585,.
14/D1,ANNUAL REVIEW OF SOCIOLOGY,0360-0572,.
14/D1,ANTHROPOLOGY TODAY,0268-540X,.
14/D1,APPLIED RESEARCH IN QUALITY OF LIFE,1871-2584,.
14/D1,ARCHIVES DE SCIENCES SOCIALES DES RELIGIONS,0335-5985,.
14/D1,ARCHIVES EUROPEENNES DE SOCIOLOGIE,0003-9756,.
14/D1,BERLINER JOURNAL FUR SOZIOLOGIE,0863-1808,.
14/D1,BIODEMOGRAPHY AND SOCIAL BIOLOGY,1948-5565,.
14/D1,BIOESSAYS,0265-9247,.
14/D1,BIOSOCIETIES,1745-8552,.
14/D1,BRITISH JOURNAL FOR THE HISTORY OF PHILOSOPHY,0960-8788,.
14/D1,BRITISH JOURNAL OF CRIMINOLOGY,0007-0955,.
14/D1,BRITISH JOURNAL OF INDUSTRIAL RELATIONS,0007-1080,.
14/D1,BRITISH JOURNAL OF SOCIAL WORK,0045-3102,.
14/D1,BRITISH JOURNAL OF SOCIOLOGY,0007-1315,.
14/D1,BRITISH JOURNAL OF SOCIOLOGY OF EDUCATION,0142-5692,.
14/D1,BRITISH JOURNAL OF SOCIOLOGY OF EDUCATION,1465-3346,.
14/D1,CAMBRIDGE JOURNAL OF ECONOMICS,0309-166X,.
14/D1,"CAMBRIDGE JOURNAL OF REGIONS, ECONOMY AND SOCIETY",1752-1378,.
14/D1,CHILD & FAMILY SOCIAL WORK,1356-7500,.
14/D1,CHILD ABUSE REVIEW,0952-9136,.
14/D1,CHILD MALTREATMENT,1077-5595,.
14/D1,CHILDHOOD,0907-5682,.
14/D1,CHILDREN & SOCIETY,0951-0605,.
14/D1,CHILDREN AND YOUTH SERVICES REVIEW,0190-7409,.
14/D1,CHINESE SOCIOLOGICAL REVIEW,2162-0563,.
14/D1,CITIES,0264-2751,.
14/D1,CITY & COMMUNITY,1535-6841,.
14/D1,COMMUNICATION MONOGRAPHS,0363-7751,.
14/D1,COMMUNICATION RESEARCH,0093-6502,.
14/D1,COMMUNICATION THEORY,1050-3293,.
14/D1,"COMMUNITY, WORK & FAMILY",1366-8803,.
14/D1,"COMMUNITY, WORK & FAMILY",1469-3615,.
14/D1,COMPARATIVE POLITICAL STUDIES,0010-4140,.
14/D1,COMPARATIVE POLITICS,0010-4159,.
14/D1,COMPARATIVE POPULATION STUDIES,1869-8999,.
14/D1,COMUNICAZIONE POLITICA,.,In Classe A fino al 31.12.2017 - Le pubblicazioni successive a tale data non saranno ritenute di Classe A
14/D1,COMUNICAZIONE POLITICA,1594-6061,.
14/D1,COMUNICAZIONI SOCIALI,0392-8667,.
14/D1,COMUNICAZIONI SOCIALI,1827-7969,.
14/D1,CONTEMPORARY SOCIOLOGY,0094-3061,.
14/D1,CONTRIBUTIONS TO INDIAN SOCIOLOGY,0069-9667,.
14/D1,COOPERATION AND CONFLICT,0010-8367,.
14/D1,CRIME & DELINQUENCY,0011-1287,.
14/D1,CRIME AND JUSTICE,0192-3234,.
14/D1,CRIME LAW AND SOCIAL CHANGE,0925-4994,.
14/D1,"CRIME, HISTOIRE & SOCIÉTÉS",1422-0857,.
14/D1,CRIMINOLOGY,0011-1384,.
14/D1,CRIMINOLOGY & PUBLIC POLICY,1538-6473,.
14/D1,CRITICAL INQUIRY,0093-1896,.
14/D1,CRITICAL SOCIAL POLICY,0261-0183,.
14/D1,CRITICAL STUDIES ON TERRORISM,1753-9153,.
14/D1,CRITIQUE INTERNATIONALE,1290-7839,.
14/D1,CROSS-CULTURAL RESEARCH,1069-3971,.
14/D1,CULTURAL SOCIOLOGY,1749-9755,.
14/D1,CURRENT POLITICS AND ECONOMICS OF EUROPE,1057-2309,.
14/D1,CURRENT SOCIOLOGY,0011-3921,.
14/D1,DAEDALUS,0011-5266,.
14/D1,DAEDALUS,1122-5734,In Classe A fino al 31.12.2016 - Le pubblicazioni successive a tale data non saranno ritenute di Classe A
14/D1,DAS ARGUMENT,0004-1157,.
14/D1,DEMOCRATIZATION,1351-0347,.
14/D1,DEVIANT BEHAVIOR,0163-9625,.
14/D1,DISABILITY & SOCIETY,0968-7599,.
14/D1,DROIT ET SOCIÉTÉ,0769-3362,.
14/D1,DRUGS-EDUCATION PREVENTION AND POLICY,0968-7637,.
14/D1,EAST EUROPEAN POLITICS AND SOCIETIES,0888-3254,.
14/D1,ECOLOGICAL ECONOMICS,0921-8009,.
14/D1,ECONOMICS AND PHILOSOPHY,0266-2671,.
14/D1,ECONOMY AND SOCIETY,0308-5147,.
14/D1,ELECTORAL STUDIES,0261-3794,.
14/D1,ENVIRONMENT AND PLANNING B-PLANNING & DESIGN,0265-8135,.
14/D1,ENVIRONMENT AND PLANNING C-GOVERNMENT AND POLICY,0263-774X,.
14/D1,ENVIRONMENTAL POLITICS,0964-4016,.
14/D1,ENVIRONMENTAL SCIENCE & POLICY,1462-9011,.
14/D1,ENVIRONMENTAL VALUES,0963-2719,.
14/D1,ETHNIC AND RACIAL STUDIES,0141-9870,.
14/D1,ETHNICITIES,1468-7968,.
14/D1,ETHNOGRAPHY,1466-1381,.
14/D1,ETHNOLOGIE FRANCAISE,0046-2616,.
14/D1,ETNOGRAFIA E RICERCA QUALITATIVA,1973-3194,.
14/D1,EUROPEAN HISTORY QUARTERLY,0265-6914,.
14/D1,EUROPEAN JOURNAL OF COMMUNICATION,0267-3231,.
14/D1,EUROPEAN JOURNAL OF CRIMINOLOGY,1477-3708,.
14/D1,EUROPEAN JOURNAL OF CULTURAL STUDIES,1367-5494,.
14/D1,EUROPEAN JOURNAL OF EDUCATION,0141-8211,.
14/D1,EUROPEAN JOURNAL OF INDUSTRIAL RELATIONS,0959-6801,.
14/D1,EUROPEAN JOURNAL OF INTERNATIONAL RELATIONS,1354-0661,.
14/D1,EUROPEAN JOURNAL OF LEGAL STUDIES,1973-2937,.
14/D1,EUROPEAN JOURNAL OF ONCOLOGY NURSING,1462-3889,.
14/D1,EUROPEAN JOURNAL OF POLITICAL RESEARCH,0304-4130,.
14/D1,EUROPEAN JOURNAL OF POLITICAL RESEARCH,1475-6765,.
14/D1,EUROPEAN JOURNAL OF POPULATION,0168-6577,.
14/D1,EUROPEAN JOURNAL OF PUBLIC HEALTH,1101-1262,.
14/D1,EUROPEAN JOURNAL OF SOCIAL PSYCHOLOGY,0046-2772,.
14/D1,EUROPEAN JOURNAL OF SOCIAL THEORY,1368-4310,.
14/D1,EUROPEAN JOURNAL OF SOCIAL WORK,1369-1457,.
14/D1,EUROPEAN JOURNAL ON CRIMINAL POLICY AND RESEARCH,0928-1371,.
14/D1,EUROPEAN POLITICAL SCIENCE REVIEW,1755-7739,.
14/D1,EUROPEAN SOCIETIES,1461-6696,.
14/D1,EUROPEAN SOCIOLOGICAL REVIEW,0266-7215,.
14/D1,EUROPEAN UNION POLITICS,1465-1165,.
14/D1,EUROPEAN URBAN AND REGIONAL STUDIES,0969-7764,.
14/D1,EUROPE-ASIA STUDIES,0966-8136,.
14/D1,EUROPE-ASIA STUDIES,1465-3427,.
14/D1,EVALUATION,1356-3890,.
14/D1,EVALUATION AND PROGRAM PLANNING,0149-7189,.
14/D1,EVIDENCE & POLICY,1744-2648,.
14/D1,FAMILY RELATIONS,0197-6664,.
14/D1,FASHION THEORY,1362-704X,.
14/D1,FEMINIST THEORY,1464-7001,.
14/D1,FIELD METHODS,1525-822X,.
14/D1,FUTURES,0016-3287,.
14/D1,GAMES AND CULTURE,1555-4120,.
14/D1,GAMES AND CULTURE,1555-4139,.
14/D1,GENDER & SOCIETY,0891-2432,.
14/D1,GENDER WORK AND ORGANIZATION,0968-6673,.
14/D1,GENUS,0016-6987,.
14/D1,GERMAN POLITICS,0964-4008,.
14/D1,GIORNALE ITALIANO DI PSICOLOGIA,0390-5349,.
14/D1,GLOBAL CRIME,1744-0572,.
14/D1,GLOBAL CRIME,1744-0580,.
14/D1,GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS,0959-3780,.
14/D1,GLOBAL ENVIRONMENTAL POLITICS,1526-3800,.
14/D1,GLOBAL GOVERNANCE,1075-2846,.
14/D1,GLOBAL JURIST,1934-2640,.
14/D1,GLOBAL NETWORKS,1470-2266,.
14/D1,GLOBALIZATIONS,1474-7731,.
14/D1,HEALTH & SOCIAL CARE IN THE COMMUNITY,0966-0410,.
14/D1,HEALTH & SOCIAL CARE IN THE COMMUNITY,1365-2524,.
14/D1,HEALTH & SOCIAL WORK,0360-7283,.
14/D1,HEALTH COMMUNICATION,1041-0236,.
14/D1,HEALTH POLICY,0168-8510,.
14/D1,HEALTH RISK & SOCIETY,1369-8575,.
14/D1,HIGHER EDUCATION,0018-1560,.
14/D1,HIGHER EDUCATION,0882-4126,.
14/D1,HIGHER EDUCATION POLICY,0952-8733,.
14/D1,HIGHER EDUCATION RESEARCH AND DEVELOPMENT,0729-4360,.
14/D1,HOUSING STUDIES,0267-3037,.
14/D1,HOUSING STUDIES,1466-1810,.
14/D1,HUMAN COMMUNICATION RESEARCH,0360-3989,.
14/D1,HUMAN ECOLOGY,0300-7839,.
14/D1,HUMAN EVOLUTION,0393-9375,.
14/D1,HUMAN NATURE-AN INTERDISCIPLINARY BIOSOCIAL PERSPECTIVE,1045-6767,.
14/D1,HUMAN RELATIONS,0018-7267,.
14/D1,HUMAN RIGHTS QUARTERLY,0275-0392,.
14/D1,IDENTITIES,1070-289X,.
14/D1,IL GIORNALE DELL'ARCHITETTURA,1721-5463,.
14/D1,IL GIORNALE DELL'ARCHITETTURA,2284-1369,.
14/D1,IMPLICIT RELIGION,1463-9955,.
14/D1,IMPLICIT RELIGION,1743-1697,.
14/D1,INDUSTRIAL & LABOR RELATIONS REVIEW,0019-7939,.
14/D1,INDUSTRIAL RELATIONS,0019-8676,.
14/D1,INDUSTRY AND INNOVATION,1366-2716,.
14/D1,"INFORMATION, COMMUNICATION & SOCIETY",1369-118X,.
14/D1,"INFORMATION, COMMUNICATION AND SOCIETY",1468-4462,.
14/D1,INTERNATIONAL CRIMINAL LAW REVIEW,1567-536X,.
14/D1,INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,0020-7152,.
14/D1,INTERNATIONAL JOURNAL OF CONSTITUTIONAL LAW,1474-2640,.
14/D1,INTERNATIONAL JOURNAL OF CULTURAL POLICY,1028-6632,.
14/D1,INTERNATIONAL JOURNAL OF HEALTH SERVICES,0020-7314,.
14/D1,INTERNATIONAL JOURNAL OF INCLUSIVE EDUCATION,1360-3116,.
14/D1,INTERNATIONAL JOURNAL OF INTERCULTURAL RELATIONS,0147-1767,.
14/D1,INTERNATIONAL JOURNAL OF PUBLIC OPINION RESEARCH,0954-2892,.
14/D1,INTERNATIONAL JOURNAL OF PUBLIC OPINION RESEARCH,1471-6909,.
14/D1,INTERNATIONAL JOURNAL OF SOCIAL RESEARCH METHODOLOGY,1364-5579,.
14/D1,INTERNATIONAL JOURNAL OF SOCIAL WELFARE,1369-6866,.
14/D1,INTERNATIONAL JOURNAL OF THE SOCIOLOGY OF LANGUAGE,0165-2516,.
14/D1,INTERNATIONAL JOURNAL OF URBAN AND REGIONAL RESEARCH,0309-1317,.
14/D1,INTERNATIONAL JOURNAL OF URBAN AND REGIONAL RESEARCH,1468-2427,.
14/D1,INTERNATIONAL MIGRATION,0020-7985,.
14/D1,INTERNATIONAL MIGRATION REVIEW,0197-9183,.
14/D1,INTERNATIONAL MIGRATION REVIEW,1747-7379,.
14/D1,INTERNATIONAL PERSPECTIVES ON SEXUAL AND REPRODUCTIVE HEALTH,1944-0391,.
14/D1,INTERNATIONAL POLITICAL SOCIOLOGY,1749-5679,.
14/D1,INTERNATIONAL POLITICAL SOCIOLOGY,1749-5687,.
14/D1,INTERNATIONAL REVIEW FOR THE SOCIOLOGY OF SPORT,1012-6902,.
14/D1,INTERNATIONAL SOCIOLOGY,0268-5809,.
14/D1,IRIDE,1122-7893,.
14/D1,ITALIAN JOURNAL OF SOCIOLOGY OF EDUCATION,2035-4983,.
14/D1,JAPANESE JOURNAL OF POLITICAL SCIENCE,1468-1099,.
14/D1,JASSS,1460-7425,.
14/D1,JOURNAL FOR THE SCIENTIFIC STUDY OF RELIGION,0021-8294,.
14/D1,JOURNAL OF ADVERTISING RESEARCH,0021-8499,.
14/D1,JOURNAL OF AMERICAN HISTORY,0021-8723,.
14/D1,JOURNAL OF APPLIED COMMUNICATION RESEARCH,0090-9882,.
14/D1,JOURNAL OF APPLIED PHILOSOPHY,0264-3758,.
14/D1,JOURNAL OF BEHAVIORAL DECISION MAKING,0894-3257,.
14/D1,JOURNAL OF BROADCASTING & ELECTRONIC MEDIA,0883-8151,.
14/D1,JOURNAL OF CLASSICAL SOCIOLOGY,1468-795X,.
14/D1,JOURNAL OF COMMUNICATION,0021-9916,.
14/D1,JOURNAL OF COMMUNICATION INQUIRY,0196-8599,.
14/D1,JOURNAL OF COMMUNICATIONS RESEARCH,1935-3537,.
14/D1,JOURNAL OF COMPUTER-MEDIATED COMMUNICATION,1083-6101,.
14/D1,JOURNAL OF CONSUMER CULTURE,1469-5405,.
14/D1,JOURNAL OF CONSUMER CULTURE,1741-2900,.
14/D1,JOURNAL OF CONTEMPORARY ETHNOGRAPHY,0891-2416,.
14/D1,JOURNAL OF CONTEMPORARY RELIGION,1353-7903,.
14/D1,JOURNAL OF CONTEMPORARY RELIGION,1469-9419,.
14/D1,JOURNAL OF CRIMINAL JUSTICE,0047-2352,.
14/D1,JOURNAL OF CRIMINAL LAW & CRIMINOLOGY,0091-4169,.
14/D1,JOURNAL OF DEMOCRACY,1045-5736,.
14/D1,JOURNAL OF DEVELOPMENT STUDIES,0022-0388,.
14/D1,"JOURNAL OF ELECTIONS, PUBLIC OPINION AND PARTIES",1745-7289,.
14/D1,JOURNAL OF ETHNIC AND MIGRATION STUDIES,1369-183X,.
14/D1,JOURNAL OF EUROPEAN INTEGRATION,0703-6337,.
14/D1,JOURNAL OF EUROPEAN INTEGRATION,1477-2280,.
14/D1,JOURNAL OF EUROPEAN SOCIAL POLICY,0958-9287,.
14/D1,JOURNAL OF EUROPEAN SOCIAL POLICY,1461-7269,.
14/D1,JOURNAL OF GENDER STUDIES,0958-9236,.
14/D1,JOURNAL OF HAPPINESS STUDIES,1389-4978,.
14/D1,JOURNAL OF HEALTH POLITICS POLICY AND LAW,0361-6878,.
14/D1,JOURNAL OF HISTORICAL SOCIOLOGY,0952-1909,.
14/D1,JOURNAL OF INFORMETRICS,1751-1577,.
14/D1,JOURNAL OF INTERPROFESSIONAL CARE,1356-1820,.
14/D1,JOURNAL OF LEGISLATIVE STUDIES,1357-2334,.
14/D1,JOURNAL OF LEISURE RESEARCH,0022-2216,.
14/D1,JOURNAL OF MANAGEMENT STUDIES,0022-2380,.
14/D1,JOURNAL OF MARRIAGE AND FAMILY,1741-3737,.
14/D1,JOURNAL OF MARRIAGE AND THE FAMILY,0022-2445,.
14/D1,JOURNAL OF MATERIAL CULTURE,1359-1835,.
14/D1,JOURNAL OF MIXED METHODS RESEARCH,1558-6898,.
14/D1,JOURNAL OF ORGANIZATIONAL CHANGE MANAGEMENT,0953-4814,.
14/D1,JOURNAL OF POLITICAL PHILOSOPHY,0963-8016,.
14/D1,JOURNAL OF POLITICAL PHILOSOPHY,1467-9760,.
14/D1,JOURNAL OF POLITICS,1468-2508,.
14/D1,JOURNAL OF PUBLIC POLICY,0143-814X,.
14/D1,JOURNAL OF PUBLIC POLICY,1469-7815,.
14/D1,JOURNAL OF QUANTITATIVE CRIMINOLOGY,0748-4518,.
14/D1,JOURNAL OF RISK RESEARCH,1366-9877,.
14/D1,JOURNAL OF RURAL STUDIES,0743-0167,.
14/D1,JOURNAL OF SOCIAL AND PERSONAL RELATIONSHIPS,0265-4075,.
14/D1,JOURNAL OF SOCIAL POLICY,0047-2794,.
14/D1,JOURNAL OF SOCIAL POLICY,1469-7823,.
14/D1,JOURNAL OF SOCIAL WORK,1468-0173,.
14/D1,JOURNAL OF YOUTH STUDIES,1367-6261,.
14/D1,JOURNALISM,1464-8849,.
14/D1,JOURNALISM,1741-3001,.
14/D1,JOURNALISM & MASS COMMUNICATION QUARTERLY,1077-6990,.
14/D1,KANT-STUDIEN,0022-8877,.
14/D1,KOLNER ZEITSCHRIFT FÜR SOZIOLOGIE UND SOZIALPSYCHOLOGIE,0023-2653,.
14/D1,LA RIVISTA DELLE POLITICHE SOCIALI,1724-5389,.
14/D1,LANGUAGE IN SOCIETY,0047-4045,.
14/D1,L'ANNÉE SOCIOLOGIQUE,0066-2399,.
14/D1,L'ARCHITECTURE D'AUJOURD'HUI,0003-8695,.
14/D1,LAW & SOCIETY REVIEW,0023-9216,.
14/D1,LAW AND CONTEMPORARY PROBLEMS,0023-9186,.
14/D1,LEGISLATIVE STUDIES QUARTERLY,0362-9805,.
14/D1,LEISURE SCIENCES,0149-0400,.
14/D1,L'HOMME ET LA SOCIÉTÉ,0018-4306,.
14/D1,LOCAL GOVERNMENT STUDIES,0300-3930,.
14/D1,LOCAL GOVERNMENT STUDIES,1743-9388,.
14/D1,MASS COMMUNICATION & SOCIETY,1520-5436,.
14/D1,MATERIALI PER UNA STORIA DELLA CULTURA GIURIDICA,1120-9607,.
14/D1,"MEDIA, CULTURE AND SOCIETY",0163-4437,.
